sampno,perno,placeno,transitno,latitude,longitude,mode,agency_name,line_name,line_short_name,departure_stop_name,arrival_stop_name,imputed
70030079,2,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030101,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030101,1,2,2,41.703791,-87.77979,HEAVY_RAIL,Metra,SOUTHWEST SERVICE,SWS,CHICAGO RIDGE,WRIGHTWOOD,1
70030101,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030101,1,6,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,2
70030101,1,6,2,41.877478,-87.639137,HEAVY_RAIL,Metra,SOUTHWEST SERVICE,823,UNION STATION,CHICAGO RIDGE,2
70030101,1,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030101,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030101,2,4,2,41.70351,-87.780412,HEAVY_RAIL,Metra,SOUTHWEST SERVICE,812,CHICAGO RIDGE,UNION STATION,2
70030101,2,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030101,2,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030101,2,5,2,41.877478,-87.639137,HEAVY_RAIL,Metra,SOUTHWEST SERVICE,827,UNION STATION,CHICAGO RIDGE,2
70030101,2,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030105,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030105,1,5,2,41.965431,-87.657533,BUS,Chicago Transit Authority,MONTROSE,78,WILSON & BROADWAY,MONTROSE & KIMBALL,2
70030105,1,5,3,41.961168,-87.713192,BUS,Chicago Transit Authority,KIMBALL-HOMAN,82,MONTROSE & KIMBALL,KIMBALL,2
70030105,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030116,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030116,2,3,2,41.886948,-87.794195,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,OAK PARK,CLARK/LAKE,1
70030116,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030116,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030116,2,4,2,41.885778,-87.631032,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,CLARK/LAKE,RIDGELAND,2
70030116,2,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030116,2,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030116,2,6,2,41.886692,-87.794464,BUS,PACE,OAK PARK AVENUE,311,OAK PARK/SOUTH BLVD./CTA GREEN LINE,OAK PARK/31ST,0
70030116,2,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030116,3,3,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70030116,3,3,2,41.88708,-87.793924,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,OAK PARK-LAKE,CLARK/LAKE,2
70030116,3,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030116,3,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030116,3,4,2,41.885748,-87.631367,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,CLARK/LAKE,OAK PARK,1
70030116,3,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030116,3,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030116,3,5,2,41.888627,-87.805103,BUS,PACE,HARLEM,307,IL 43 / HARLEM & LAKE,IL 43 / HARLEM & 31ST,2
70030116,3,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030137,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030137,1,2,2,41.751288,-87.605235,BUS,Chicago Transit Authority,COTTAGE GROVE,4,COTTAGE GROVE & 79TH,MICHIGAN & RANDOLPH,2
70030137,1,2,3,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,2
70030137,1,4,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,2
70030137,1,4,2,41.88578,-87.624551,BUS,Chicago Transit Authority,COTTAGE GROVE,4,LAKE & MICHIGAN,COTTAGE GROVE & 76TH,2
70030137,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030137,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030137,1,5,2,41.751288,-87.605235,BUS,Chicago Transit Authority,79TH,79,COTTAGE GROVE & 79TH,79TH & STATE,2
70030137,1,5,3,41.749909,-87.625211,SUBWAY,Chicago Transit Authority,RED LINE,RED,79TH,63RD-DAN RYAN,2
70030137,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030137,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030137,1,6,2,41.780916,-87.631022,SUBWAY,Chicago Transit Authority,RED LINE,-9,63RD,79TH,1
70030137,1,6,3,41.750885,-87.625302,BUS,Chicago Transit Authority,74TH-75TH,75,79TH RED LINE STATION,75TH STREET & COTTAGE GROVE,1
70030137,1,6,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70030137,1,7,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030137,1,7,2,41.75684,-87.605469,BUS,Chicago Transit Authority,COTTAGE GROVE,4,COTTAGE GROVE & 76TH STREET,COTTAGE GROVE & 79TH STREET,0
70030137,1,7,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,2,2,41.808267,-87.694205,BUS,Chicago Transit Authority,47TH,47,CALIFORNIA & 47TH,KEDZIE & 47TH,2
70030161,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,4,2,41.814137,-87.703995,BUS,Chicago Transit Authority,ARCHER,62,ARCHER & KEDZIE,35TH/ARCHER ORANGE LINE STATION,0
70030161,1,4,3,41.82877,-87.681076,BUS,Chicago Transit Authority,35TH,35,35TH/ARCHER ORANGE LINE STATION,35TH STREET & WALLACE,0
70030161,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,5,2,41.830767,-87.646097,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & 35TH,HALSTED & 31ST,2
70030161,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,6,2,41.838094,-87.641447,BUS,Chicago Transit Authority,WALLACE-RACINE,44,31ST & WALLACE,WALLACE & PERSHING,2
70030161,1,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70030161,1,7,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,7,2,41.830883,-87.641121,BUS,Chicago Transit Authority,35TH,35,35TH STREET & WALLACE,35TH/ARCHER ORANGE LINE STATION,0
70030161,1,7,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,8,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70030161,1,8,2,41.828857,-87.681168,BUS,Chicago Transit Authority,ARCHER,62,35TH/ARCHER ORANGE LINE STATION,ARCHER & SACRAMENTO,0
70030161,1,8,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031628,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031628,1,2,2,41.944656,-87.641289,BUS,Chicago Transit Authority,CLARENDON/LASALLE EXPRESS,135,LAKE SHORE & HAWTHORNE,LASALLE & ADAMS,0
70031628,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031628,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031628,1,3,2,41.881719,-87.632238,BUS,Chicago Transit Authority,CLARENDON/LASALLE EXPRESS,135,LASALLE & MADISON,LAKE SHORE & HAWTHORNE,0
70031628,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,1,4,2,41.915993,-87.687046,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,WESTERN,WASHINGTON,0
70031634,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,1,5,2,41.883251,-87.629487,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,WASHINGTON/DEARBORN,WESTERN/MILWAUKEE,2
70031634,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,2,4,2,41.915993,-87.687046,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,WESTERN,WASHINGTON,0
70031634,2,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,2,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031634,2,5,2,41.883251,-87.629487,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,WASHINGTON/DEARBORN,WESTERN/MILWAUKEE,2
70031634,2,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,2,2,41.966286,-87.678642,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,DAMEN,WASHINGTON/WELLS,0
70031635,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,7,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,7,2,41.885126,-87.627918,SUBWAY,Chicago Transit Authority,RED LINE,-9,LAKE,CHICAGO,0
70031635,1,7,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,8,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031635,1,8,2,41.896671,-87.628174,SUBWAY,Chicago Transit Authority,RED LINE,-9,CHICAGO,BELMONT,0
70031635,1,8,3,41.939751,-87.653381,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,BELMONT,DAMEN,0
70031635,1,8,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031636,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031636,1,2,2,42.019551,-87.690178,BUS,Chicago Transit Authority,SKOKIE,97,HOWARD & WESTERN,ROGERS & ASHLAND,2
70031636,1,2,3,42.018395,-87.670317,BUS,Chicago Transit Authority,OUTER DRIVE EXPRESS,147,ROGERS & ASHLAND,SHERIDAN,2
70031636,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031636,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031636,1,3,2,42.001072,-87.661064,SUBWAY,Chicago Transit Authority,RED LINE,-9,LOYOLA,95TH RED LINE STATION,0
70031636,1,3,3,41.722378,-87.624824,BUS,PACE,ROBBINS / SOUTH KEDZIE AVENUE,359,95TH/DAN RYAN CTA STATION,127TH ST & BISHOP ST,0
70031636,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031636,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031636,1,4,2,41.663493,-87.641326,BUS,PACE,HALSTED,352,127TH STREET & HALSTED,95TH/DAN RYAN CTA STATION,1
70031636,1,4,3,41.721193,-87.624372,SUBWAY,Chicago Transit Authority,RED LINE,-9,95TH RED LINE STATION,HOWARD,1
70031636,1,4,4,42.018733,-87.673007,BUS,Chicago Transit Authority,CLARK,22,HOWARD CTA STATION,CLARK ST & HOWARD ST,1
70031636,1,4,5,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031646,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031646,1,2,2,41.879505,-87.626038,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,ADAMS/WABASH,HALSTED,1
70031646,1,2,3,41.846622,-87.648262,BUS,Chicago Transit Authority,WALLACE-RACINE,44,HALSTED ORANGE LINE STATION,WALLACE & 28TH STREET,1
70031646,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031647,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031647,1,4,2,41.759071,-87.576073,BUS,Chicago Transit Authority,JEFFERY JUMP,J14,JEFFERY & 75TH STREET,MADISON & DEARBORN/STATE,0
70031647,1,4,3,41.880745,-87.627693,SUBWAY,Chicago Transit Authority,RED LINE,-9,MONROE,CHICAGO,0
70031647,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031647,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031647,1,5,2,41.896671,-87.628174,SUBWAY,Chicago Transit Authority,RED LINE,-9,CHICAGO,LAKE,0
70031647,1,5,3,41.883171,-87.627495,BUS,Chicago Transit Authority,JEFFERY JUMP,J14,WASHINGTON & STATE,JEFFERY & 75TH STREET,0
70031647,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031668,2,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031668,2,2,2,42.136557,-87.927246,HEAVY_RAIL,Metra,NORTH CENTRAL SERVICE,106,WHEELING,UNION STATION,2
70031668,2,2,3,41.878066,-87.639555,BUS,Chicago Transit Authority,UNION/WACKER EXPRESS,121,CANAL & JACKSON,COLUMBUS DR & GRAND AV LL,2
70031668,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031668,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70031668,2,3,2,41.891842,-87.620286,BUS,Chicago Transit Authority,UNION/WACKER EXPRESS,121,COLUMBUS DR & GRAND AV LL,CANAL & JACKSON,2
70031668,2,3,3,41.877478,-87.639137,HEAVY_RAIL,Metra,NORTH CENTRAL SERVICE,115,UNION STATION,WHEELING,2
70031668,2,3,4,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031680,1,2,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,1,2,2,41.506328,-87.698245,HEAVY_RAIL,Metra,METRA ELECTRIC,ME,211TH STREET,VAN BUREN STREET,1
70031680,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031680,1,5,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,1,5,2,41.877071,-87.622979,HEAVY_RAIL,Metra,METRA ELECTRIC,125,VAN BUREN STREET,"211TH ST., LINCOLN HWY.",2
70031680,1,5,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031680,3,3,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,3,3,2,41.506111,-87.698333,HEAVY_RAIL,Metra,METRA ELECTRIC,ME,211TH STREET,VAN BUREN STREET,0
70031680,3,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031680,3,7,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,3,7,2,41.884412,-87.624583,HEAVY_RAIL,Metra,METRA ELECTRIC,ME,MILLENNIUM STATION,211TH STREET,0
70031680,3,7,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031680,4,3,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,4,3,2,41.506111,-87.698333,HEAVY_RAIL,Metra,METRA ELECTRIC,ME,211TH STREET,VAN BUREN STREET,0
70031680,4,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031680,4,7,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031680,4,7,2,41.884412,-87.624583,HEAVY_RAIL,Metra,METRA ELECTRIC,ME,MILLENNIUM STATION,211TH STREET,0
70031680,4,7,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031690,3,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031690,3,3,2,41.977985,-87.658669,SUBWAY,Chicago Transit Authority,RED LINE,-9,BERWYN,HOWARD,1
70031690,3,3,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70031695,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031695,2,2,2,41.943623,-87.670906,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,PAULINA,LASALLE/VAN BUREN,0
70031695,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031695,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031695,2,3,2,41.876801,-87.631737,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,LASALLE/VAN BUREN,PAULINA,0
70031695,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031700,2,2,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70031700,2,2,2,42.054161,-87.683563,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,FOSTER,MERCHANDISE MART,0
70031700,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031700,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70031700,2,3,2,41.888903,-87.634054,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,MERCHANDISE MART,FOSTER,2
70031700,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70031702,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031702,1,2,2,41.809513,-87.601318,BUS,Chicago Transit Authority,47TH,47,47TH STREET & ELLIS,LAKE PARK & 47TH STREET TERMINAL,0
70031702,1,2,3,41.809135,-87.591637,BUS,Chicago Transit Authority,STONY ISLAND,28,LAKE PARK & 47TH STREET TERMINAL,ADAMS & WELLS,0
70031702,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031702,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031702,1,3,2,41.878406,-87.627794,BUS,Chicago Transit Authority,JACKSON PARK EXPRESS,6,STATE & JACKSON,LAKE PARK & 47TH STREET,1
70031702,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031702,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031702,2,2,2,41.802094,-87.596779,BUS,Chicago Transit Authority,U. OF CHICAGO/KENWOOD,172,WOODLAWN & HYDE PARK BLVD,ELLIS & 57TH STREET,0
70031702,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031706,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031706,1,2,2,41.804681,-87.684338,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,WESTERN,ROOSEVELT STATION,0
70031706,1,2,3,41.867405,-87.626587,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,ROOSEVELT STATION,CERMAK-MCCORMICK PLACE,0
70031706,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031706,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031706,1,3,2,41.852907,-87.623864,BUS,Chicago Transit Authority,KING DRIVE,3,CERMAK & MICHIGAN,MARTIN LUTHER KING DR & MARQUETTE,2
70031706,1,3,3,41.772977,-87.615464,BUS,Chicago Transit Authority,67TH-69TH-71ST,67,MARTIN LUTHER KING DR & MARQUETTE,71ST & CALIFORNIA,2
70031706,1,3,4,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70031790,3,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031790,3,3,2,42.047917,-87.683766,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,DAVIS,WASHINGTON/WELLS,2
70031790,3,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031790,3,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031790,3,4,2,41.885126,-87.627918,SUBWAY,Chicago Transit Authority,RED LINE,-9,LAKE,HOWARD,0
70031790,3,4,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,HOWARD,DAVIS,0
70031790,3,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031790,3,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031790,3,5,2,42.047917,-87.683766,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,DAVIS,CENTRAL-EVANSTON,2
70031790,3,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031813,4,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031813,4,3,2,42.045476,-87.699156,BUS,Chicago Transit Authority,EVANSTON CIRCULATOR,206,DODGE & EVANSTON TOWNSHIP HS,HOWARD & CLYDE,1
70031813,4,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031827,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031827,1,3,2,41.961873,-87.649968,BUS,Chicago Transit Authority,CLARENDON MICHIGAN EXPRES,148,MONTROSE & CLARENDON,STATE & RANDOLPH,2
70031827,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031836,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031836,2,2,2,41.990798,-87.670098,BUS,Chicago Transit Authority,CLARK,22,CLARK,HOWARD & CLARK,2
70031836,2,2,3,42.01921,-87.67312,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,HOWARD,FOSTER,2
70031836,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031836,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031836,2,3,2,42.054161,-87.683563,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,FOSTER,HOWARD,1
70031836,2,3,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,RED LINE,-9,HOWARD,THORNDALE,1
70031836,2,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031861,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031861,1,2,2,42.026961,-87.74754,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,OAKTON-SKOKIE,HOWARD,0
70031861,1,2,3,42.019062,-87.67289,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,HOWARD,MERCHANDISE MART,0
70031861,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031861,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031861,1,3,2,41.888969,-87.633926,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,MERCHANDISE MART,HOWARD,0
70031861,1,3,3,42.019062,-87.67289,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,HOWARD,OAKTON-SKOKIE,0
70031861,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031861,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031861,2,2,2,42.026961,-87.74754,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,OAKTON-SKOKIE,HOWARD,1
70031861,2,2,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,RED LINE,-9,HOWARD,JACKSON,1
70031861,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031861,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031861,2,4,2,41.876906,-87.628796,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,HOWARD,1
70031861,2,4,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,HOWARD,OAKTON-SKOKIE,1
70031861,2,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031877,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031877,1,2,2,42.039419,-87.752292,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,DEMPSTER-SKOKIE,HOWARD,0
70031877,1,2,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,RED LINE,-9,HOWARD,MONROE,0
70031877,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031877,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031877,1,5,2,41.878226,-87.627742,SUBWAY,Chicago Transit Authority,RED LINE,RED,JACKSON/STATE,HOWARD,2
70031877,1,5,3,42.01921,-87.67312,SUBWAY,Chicago Transit Authority,YELLOW LINE,YELLOW,HOWARD,DEMPSTER - SKOKIE,2
70031877,1,5,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031888,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031888,1,2,2,42.039418,-87.752299,SUBWAY,Chicago Transit Authority,YELLOW LINE,-9,DEMPSTER-SKOKIE,HOWARD,1
70031888,1,2,3,42.018864,-87.672661,SUBWAY,Chicago Transit Authority,PURPLE LINE,-9,HOWARD,BELMONT,1
70031888,1,2,4,41.939751,-87.653381,SUBWAY,Chicago Transit Authority,RED LINE,-9,BELMONT,CHICAGO,1
70031888,1,2,5,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031888,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031888,1,3,2,41.896671,-87.628174,SUBWAY,Chicago Transit Authority,RED LINE,-9,CHICAGO,BELMONT,1
70031888,1,3,3,41.939854,-87.653273,BUS,Chicago Transit Authority,BELMONT,77,BELMONT,BELMONT & CALIFORNIA,1
70031888,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031896,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,1,2,2,41.702743,-87.535274,BUS,Chicago Transit Authority,SOUTH SHORE EXPRESS,26,106TH,US 41 / SOUTH SHORE DR & 75TH,2
70031896,1,2,3,41.760606,-87.557184,BUS,Chicago Transit Authority,74TH-75TH,75,US 41 / SOUTH SHORE DR & 75TH,74TH & RACINE,2
70031896,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,1,3,2,41.764926,-87.663807,BUS,Chicago Transit Authority,ASHLAND,9,71ST & ASHLAND,LAKE & ASHLAND,2
70031896,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,1,4,2,41.885606,-87.652192,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,MORGAN,ADAMS/WABASH,2
70031896,1,4,3,41.879584,-87.624416,BUS,Chicago Transit Authority,SOUTH SHORE EXPRESS,26,MICHIGAN & ADAMS,106TH,2
70031896,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,2,2,2,41.702743,-87.535274,BUS,Chicago Transit Authority,SOUTH SHORE EXPRESS,26,106TH,US 41 / SOUTH SHORE DR & 75TH,2
70031896,2,2,3,41.760606,-87.557184,BUS,Chicago Transit Authority,74TH-75TH,75,US 41 / SOUTH SHORE DR & 75TH,74TH & LOOMIS,2
70031896,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70031896,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70031896,2,3,2,41.764648,-87.663925,BUS,Chicago Transit Authority,ASHLAND,9,ASHLAND & 71ST STREET,95TH STREET & ASHLAND,1
70031896,2,3,3,41.72131,-87.663212,BUS,Chicago Transit Authority,95TH,95,95TH STREET & ASHLAND,95TH STREET & MICHIGAN,1
